customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
C241,,Female,North,Secondary,Business,243958.18,,Medical,786.9,0,33,14.94,2019-01-12,0
C242,62.0,Female,South,Post-Graduate,Unemployed,389994.21,"₹138,498",Medical,706.2,2,72,78.7,2016-11-29,0
C243,63.0,Male,South,Post-Graduate,Unemployed,86235.18,"₹163,028",Medical,745.1,3,122,39.77,2015-02-17,1
C244,49.0,Male,South,Post-Graduate,Unemployed,437318.54,"₹125,590",Car,664.0,3,78,11.83,2015-10-28,0
C245,20.0,Female,East,Graduate,Salaried,172962.58,"₹594,061",Home,563.6,0,39,27.31,2023-07-02,1
C246,66.0,Male,North,Graduate,Unemployed,96757.38,"₹327,553",Business,709.1,6,131,37.56,2021-06-10,1
C247,56.0,Male,East,Graduate,Self-Employed,682711.15,"₹294,600",Medical,687.2,5,122,155.43,2019-08-26,1
C248,44.0,Male,North,Graduate,Business,5028034.91,"₹157,836",Car,740.5,0,88,20.04,2015-08-27,0
C249,30.0,Male,East,Post-Graduate,Unemployed,,,Medical,608.6,7,86,16.66,2022-01-28,1
C250,52.0,Male,South,Graduate,Business,1014591.9,"₹319,651",Education,528.3,6,136,7.92,2015-09-17,0
C251,44.0,Male,West,Secondary,,130979.53,"₹212,721",Other,710.7,0,135,40.0,2025-11-04,0
C252,51.0,Male,East,Secondary,Salaried,661329.65,"₹240,972",Home,120.0,1,40,15.78,2016-01-13,1
C253,51.0,Other,East,Primary,Business,636369.08,"₹148,299",Medical,649.6,0,165,43.32,2022-11-09,0
C254,38.0,,South,Graduate,Self-Employed,259682.63,"₹3,204,673",Medical,812.8,5,102,17.66,2024-12-31,1
C255,40.0,Male,East,Secondary,Salaried,473608.36,"₹1,014,793",Business,,0,93,124.08,2023-02-25,1
C256,29.0,Female,East,Graduate,Unemployed,490911.04,"₹242,276",Education,736.6,0,68,26.91,2017-05-26,0
C257,53.0,Female,North,Graduate,Unemployed,396445.89,"₹5,112,084",Car,600.8,7,99,85.32,2020-04-18,1
C258,60.0,Female,North,Post-Graduate,Salaried,632772.66,"₹548,563",Other,,7,136,67.59,2026-02-01,1
C259,60.0,Male,North,Secondary,Self-Employed,282797.51,"₹200,603",Home,650.9,0,119,102.59,2022-09-21,0
C260,55.0,Male,West,Secondary,Business,237068.2,"₹231,953",Car,644.6,0,113,26.29,2018-02-13,0
C261,53.0,Male,East,Post-Graduate,Self-Employed,51084.01,"₹156,333",Business,788.1,0,140,36.37,2025-02-03,1
C262,40.0,Male,South,Post-Graduate,Salaried,1005085.31,"₹301,362",Other,632.6,6,82,52.79,2025-10-19,0
C263,23.0,Male,East,Post-Graduate,Salaried,,"₹546,607",Medical,639.9,0,24,41.74,2025-03-08,0
C264,48.0,Female,East,Post-Graduate,Business,370450.24,"₹1,229,401",Business,567.2,1,94,107.37,2021-06-07,1
C265,23.0,Male,North,Graduate,Business,,"₹87,631",Medical,542.8,4,75,32.55,2018-04-03,0
C266,70.0,Male,West,Post-Graduate,Unemployed,263004.07,"₹55,879",Business,592.2,3,70,20.59,2021-10-04,0
C267,65.0,Other,South,Post-Graduate,Unemployed,480012.84,"₹234,628",Education,670.5,2,24,14.72,2021-02-11,0
C268,35.0,Male,North,Graduate,Unemployed,424210.06,"₹953,527",Other,527.9,5,88,16.57,2017-05-01,1
C269,46.0,Male,South,Graduate,Business,1846121.52,"₹622,719",Other,706.2,1,131,54.79,2025-06-22,0
C270,22.0,Female,West,Graduate,Unemployed,1105671.14,"₹54,330",Business,619.2,0,175,8.48,2018-12-28,0
C271,22.0,Female,South,Post-Graduate,Self-Employed,625502.37,"₹227,881",Home,622.2,3,148,39.68,2015-01-08,0
C272,60.0,Male,East,Secondary,Business,1844762.16,"₹1,138,363",Home,735.2,4,21,41.98,2025-10-24,0
C273,54.0,Female,East,Graduate,Business,345048.65,"₹77,149",Education,757.7,4,75,16.29,2019-04-14,0
C274,62.0,Male,North,Graduate,Unemployed,105959.26,"₹150,631",Home,640.1,1,90,42.92,2025-01-28,0
C275,20.0,Male,North,Graduate,Salaried,424156.63,"₹544,360",Car,551.9,1,148,39.46,2016-01-11,1
C276,62.0,Female,South,Primary,Self-Employed,3375574.74,"₹60,611",Car,737.1,3,72,53.82,2016-05-31,0
C277,45.0,Male,West,Graduate,Salaried,2753818.76,"₹224,736",Home,573.6,5,5,117.36,2018-07-16,0
C278,49.0,Male,North,Primary,,,"₹709,738",Medical,748.6,2,133,27.37,2015-11-05,0
C279,29.0,Female,West,Primary,Business,331451.92,"₹112,785",Home,625.5,2,72,38.54,2015-12-20,0
C280,59.0,Male,East,Secondary,Unemployed,205232.31,,Other,625.8,3,98,40.78,2020-04-11,1
C281,46.0,Female,East,Post-Graduate,Self-Employed,,"₹150,326",Business,704.3,2,130,16.71,2018-12-29,0
C282,41.0,Male,West,Secondary,Business,94855.88,"₹277,722",Medical,708.7,0,47,61.28,2018-10-24,1
C283,53.0,Male,North,Post-Graduate,Unemployed,942946.6,"₹282,999",Home,722.0,1,105,90.95,2015-12-29,0
C284,48.0,Female,North,Post-Graduate,Unemployed,434305.53,"₹272,353",Home,860.5,2,1,21.38,2017-01-13,0
C285,48.0,Female,East,Secondary,Unemployed,151008.03,"₹792,653",Education,618.6,5,99,81.22,2015-09-25,1
C286,45.0,Other,East,Secondary,,641277.74,"₹386,295",Medical,656.4,0,120,16.75,2016-07-02,0
C287,63.0,Other,South,Secondary,Business,333602.36,"₹1,508,101",Education,713.1,7,71,53.96,2016-06-03,1
C288,40.0,Female,West,Primary,Unemployed,1223876.4,"₹128,717",Education,730.4,5,1,37.86,2019-01-04,0
C289,22.0,Male,South,Graduate,Salaried,855447.54,"₹326,843",Home,,2,65,51.12,2016-05-30,0
C290,69.0,Male,East,Post-Graduate,Business,1362930.38,"₹517,401",Business,751.2,0,54,13.28,2020-02-01,0
C291,41.0,Male,North,Secondary,,607051.04,"₹165,491",Car,797.6,0,184,46.94,2023-04-17,0
C292,31.0,Female,North,Graduate,Business,208225.3,"₹3,182,731",Education,850.9,3,1,138.78,2026-05-19,1
C293,59.0,Female,East,Post-Graduate,Business,2273779.24,"₹226,603",Home,796.6,4,144,23.72,2022-04-27,0
C294,56.0,Female,South,Secondary,Business,,"₹1,009,268",Education,697.2,1,89,55.77,2024-08-04,1
C295,42.0,Male,North,Graduate,Business,877661.49,"₹579,933",Medical,762.6,2,124,21.36,2025-08-24,0
C296,39.0,Male,West,Primary,,117075.06,"₹403,910",Medical,761.8,4,126,42.79,2021-10-09,1
C297,37.0,Female,West,Secondary,Salaried,801954.56,,Medical,646.8,0,137,30.11,2023-02-11,0
C298,48.0,Female,West,Graduate,,2084727.17,,Home,,2,54,17.26,2022-12-26,0
C299,,Male,North,Secondary,Self-Employed,1236414.66,"₹200,986",Medical,699.6,0,57,32.49,2018-01-26,0
C300,36.0,Male,West,Post-Graduate,Business,229280.74,"₹842,326",Business,755.2,5,37,136.9,2024-05-11,1
C301,22.0,Male,South,Primary,Unemployed,254760.12,"₹990,457",Car,635.5,7,132,55.42,2019-09-16,1
C302,23.0,Male,North,Primary,Salaried,2364113.93,"₹306,711",Medical,,7,114,162.96,2019-08-10,1
C303,30.0,Male,East,Primary,Salaried,241670.49,"₹426,685",Other,737.5,0,67,8.06,2015-02-05,0
C304,24.0,Male,West,Graduate,Self-Employed,70446.68,"₹209,029",Home,478.2,9,165,69.69,2015-11-29,1
C305,38.0,Female,North,Post-Graduate,Business,399670.21,"₹592,338",Other,764.2,2,146,92.06,2015-04-15,1
C306,49.0,Female,North,Post-Graduate,Unemployed,550461.45,"₹176,132",Medical,591.5,4,74,32.61,2019-06-29,0
C307,43.0,Male,South,Post-Graduate,Unemployed,173064.86,"₹56,749",Home,606.4,5,52,12.74,2017-06-04,0
C308,34.0,Female,West,Secondary,Self-Employed,,"₹85,691",Business,732.0,0,42,59.85,2026-01-15,0
C309,30.0,Male,West,Post-Graduate,Business,678792.96,"₹102,964",Car,659.7,3,52,69.52,2024-08-29,0
C310,37.0,Female,West,Post-Graduate,Salaried,601905.55,"₹336,467",Education,562.8,5,100,47.68,2022-11-29,0
C311,38.0,Male,North,Primary,Self-Employed,1017180.63,"₹228,664",Education,633.5,5,90,138.23,2016-06-20,1
C312,25.0,Male,South,Primary,Business,401551.51,"₹742,493",Education,795.6,0,74,15.56,2019-08-14,0
C313,49.0,Female,East,Secondary,Business,358545.21,"₹930,763",Medical,900.0,5,99,19.2,2016-07-05,1
C314,69.0,Female,West,Post-Graduate,Self-Employed,398482.65,"₹303,085",Home,810.3,1,105,42.31,2019-01-19,0
C315,58.0,Female,South,Post-Graduate,Self-Employed,1750919.36,"₹111,520",Car,784.9,0,87,20.49,2020-05-23,0
C316,65.0,Female,East,Post-Graduate,Unemployed,115438.0,"₹137,662",Home,652.2,2,144,35.21,2019-04-22,0
C317,33.0,Male,West,Post-Graduate,Unemployed,160810.21,"₹557,263",Home,665.5,2,92,80.07,2021-09-07,1
C318,44.0,Male,North,Post-Graduate,Self-Employed,214911.14,"₹52,428",Education,653.6,0,82,11.7,2022-01-11,0
C319,55.0,Female,West,Secondary,Unemployed,324185.13,"₹166,570",Car,772.8,4,128,38.43,2021-03-25,0
C320,41.0,Female,East,Graduate,Salaried,,"₹1,886,674",Other,745.5,1,63,27.26,2023-02-20,0
C321,25.0,Female,South,Post-Graduate,Unemployed,,"₹117,792",Education,723.9,0,87,77.41,2024-04-05,0
C322,63.0,Male,North,Secondary,Business,506751.74,"₹1,899,439",Home,712.3,7,108,84.5,2018-01-19,1
C323,43.0,Male,East,Graduate,Salaried,245387.92,"₹974,122",Education,,1,12,23.49,2022-05-07,1
C324,30.0,Male,West,Graduate,Self-Employed,,"₹3,352,126",Other,728.8,1,71,15.97,2020-11-14,1
C325,,Male,West,Post-Graduate,Business,1405144.45,"₹357,738",Business,723.6,0,118,66.81,2026-01-31,0
C326,26.0,Female,South,Secondary,Business,733941.11,"₹271,263",Other,865.0,5,113,34.22,2023-08-08,0
C327,45.0,Female,East,Primary,Salaried,543014.99,"₹279,856",Other,611.2,0,91,40.35,2023-11-08,0
C328,41.0,Male,North,Secondary,Business,204636.74,"₹284,193",Other,672.3,2,124,126.01,2021-04-20,1
C329,41.0,Female,East,Graduate,Business,521074.24,"₹615,649",Business,509.9,0,65,38.33,2025-06-23,0
C330,25.0,Female,North,Post-Graduate,Business,468384.13,"₹130,099",Medical,699.1,5,32,97.11,2019-10-06,0
C331,18.0,Female,South,Post-Graduate,Salaried,249753.02,"₹207,298",Business,,5,117,14.02,2025-10-05,0
C332,58.0,Male,North,Graduate,Salaried,204286.39,"₹1,545,253",Education,723.7,1,62,96.17,2023-12-12,1
C333,29.0,Male,West,Primary,Salaried,890965.59,"₹78,401",Education,747.5,5,101,51.65,2017-02-26,0
C334,50.0,Male,West,Post-Graduate,Unemployed,464334.87,,Other,615.3,2,95,28.07,2020-01-11,1
C335,61.0,Female,South,Post-Graduate,Salaried,300090.34,"₹288,064",Business,805.9,0,86,17.63,2017-02-13,0
C336,60.0,Female,East,Graduate,Business,6645207.72,"₹598,936",Other,704.0,5,101,57.2,2025-03-16,0
C337,46.0,Female,East,Graduate,Self-Employed,325194.21,"₹96,153",Education,759.7,3,65,28.67,2025-12-01,0
C338,57.0,Female,East,Post-Graduate,Business,696471.94,"₹289,941",Car,606.3,5,51,19.26,2017-08-12,0
C339,27.0,Female,West,Post-Graduate,Unemployed,150955.08,"₹50,000",Home,661.3,4,52,39.51,2021-07-10,0
C340,49.0,Male,West,Post-Graduate,Self-Employed,932717.61,"₹221,446",Home,714.5,0,97,89.64,2024-10-13,0
C341,28.0,Male,South,Post-Graduate,Business,420774.47,"₹2,038,444",Car,775.2,0,7,53.26,2025-08-05,1
C342,57.0,Male,East,Primary,Unemployed,264733.3,"₹104,447",Home,775.0,3,102,32.62,2026-04-17,0
C343,69.0,Male,East,Post-Graduate,Salaried,600702.17,"₹170,198",Business,837.0,4,125,42.3,2016-02-18,0
C344,69.0,Female,North,Primary,Salaried,115731.36,"₹168,863",Business,779.6,6,123,31.77,2019-07-12,0
C345,44.0,Other,North,Secondary,Unemployed,322027.41,"₹134,342",Business,656.6,1,64,74.19,2024-03-07,0
C346,,Female,East,Primary,Unemployed,217659.85,"₹974,001",Business,707.2,6,110,85.05,2021-08-19,1
C347,43.0,Female,East,Graduate,Business,807613.53,"₹270,226",Home,707.7,0,143,34.67,2021-10-06,0
C348,20.0,Female,East,Post-Graduate,Self-Employed,531543.53,"₹307,965",Other,589.5,9,102,42.67,2021-10-25,1
C349,45.0,Female,North,Primary,Business,255989.31,"₹2,493,024",Education,648.9,4,34,68.64,2021-09-17,1
C350,60.0,Female,South,Post-Graduate,Self-Employed,163065.22,"₹659,782",Business,617.9,1,99,36.06,2019-10-26,1
C351,22.0,Male,West,Post-Graduate,Business,687367.77,"₹554,110",Business,587.9,2,137,44.85,2025-03-19,0
C352,20.0,Other,South,Graduate,Salaried,632950.87,"₹336,715",Medical,660.8,5,88,36.89,2018-03-10,0
C353,44.0,Male,East,Graduate,Self-Employed,752454.16,"₹324,569",Business,611.6,3,69,23.98,2025-05-03,0
C354,60.0,Female,South,Graduate,Salaried,1704537.56,"₹151,637",Medical,746.3,6,48,147.83,2015-07-23,0
C355,58.0,Other,East,Primary,,165263.39,"₹60,184",Home,511.4,3,113,14.15,2024-12-18,0
C356,69.0,Female,East,Post-Graduate,Salaried,418929.01,"₹321,659",Education,660.3,0,81,7.72,2018-06-17,0
C357,44.0,Female,South,Primary,Business,108826.55,"₹679,596",Education,,2,65,40.84,2017-07-31,1
C358,21.0,Male,West,Post-Graduate,Salaried,482000.22,"₹678,291",Business,646.4,3,140,65.46,2024-02-15,1
C359,23.0,Female,South,Secondary,Business,534499.31,"₹327,881",Other,788.1,1,96,80.31,2020-08-17,0
C360,42.0,Male,South,Graduate,Salaried,184426.33,"₹1,919,552",Education,704.5,3,135,17.85,2022-03-19,1
C361,31.0,,East,Primary,Self-Employed,360597.84,"₹83,397",Business,687.8,0,80,75.01,2022-12-01,0
C362,70.0,Female,East,Post-Graduate,Self-Employed,3209227.11,"₹1,419,078",Car,654.1,4,158,87.7,2019-12-17,0
C363,49.0,Male,North,Graduate,Unemployed,,"₹87,393",Other,578.7,3,34,43.49,2017-11-16,0
C364,22.0,Male,East,Secondary,Business,134465.88,"₹567,786",Business,631.4,0,116,17.12,2025-06-19,1
C365,41.0,Female,North,Secondary,Salaried,295623.58,"₹664,087",Home,662.6,0,117,22.29,2017-03-03,1
C366,48.0,Female,North,Graduate,Business,258635.58,"₹312,181",Home,707.4,1,96,37.17,2016-05-12,0
C367,42.0,Male,North,Secondary,Salaried,1401486.3,"₹369,566",Business,617.7,2,145,17.97,2015-03-28,0
C368,42.0,Female,West,Primary,Business,,"₹319,980",Business,,2,37,16.03,2022-12-21,0
C369,48.0,Female,West,Secondary,Self-Employed,146166.82,"₹432,023",Home,636.6,2,63,128.99,2018-03-30,1
C370,33.0,Female,North,Post-Graduate,Business,296434.87,"₹585,630",Medical,639.9,7,83,24.73,2022-07-12,1
C371,37.0,Male,East,Secondary,Salaried,371334.07,"₹172,122",Education,689.0,7,57,25.92,2015-02-25,0
C372,18.0,Male,East,Primary,Salaried,,"₹811,825",Car,794.5,2,117,28.3,2020-07-07,1
C373,30.0,Male,South,Graduate,Salaried,228823.72,"₹790,552",Education,723.0,0,227,22.05,2023-05-24,1
C374,56.0,Male,South,Primary,,996040.58,,Other,,0,87,38.11,2025-07-22,0
C375,,Male,South,Post-Graduate,Business,498194.37,"₹158,595",Medical,616.8,3,136,33.41,2023-06-17,0
C376,28.0,Male,East,Primary,Self-Employed,816049.5,"₹308,682",Education,629.6,0,124,36.36,2016-09-13,0
C377,23.0,Male,North,Graduate,Self-Employed,268788.25,"₹1,398,823",Business,602.4,0,90,10.32,2024-01-22,1
C378,70.0,Female,North,Post-Graduate,Self-Employed,957150.44,"₹167,203",Business,548.7,0,104,32.45,2019-03-19,0
C379,67.0,Female,West,Secondary,Unemployed,427995.37,"₹344,149",Education,825.6,3,67,58.14,2021-09-20,0
C380,55.0,Male,North,Secondary,Self-Employed,796758.35,"₹361,785",Other,750.5,5,105,38.23,2025-02-15,0
C381,37.0,Male,South,Primary,Self-Employed,,"₹813,971",Home,663.6,2,65,83.27,2018-07-10,1
C382,,Female,West,Post-Graduate,Salaried,102969.53,"₹687,062",Education,674.3,5,133,30.06,2025-04-17,1
C383,30.0,Male,South,Post-Graduate,Salaried,1543694.72,"₹162,470",Business,658.0,3,35,12.42,2021-09-02,0
C384,57.0,Male,West,Secondary,Self-Employed,261259.84,"₹357,263",Other,537.4,4,66,49.7,2016-06-30,1
C385,,Female,South,Post-Graduate,Unemployed,323667.35,"₹305,269",Other,634.5,0,88,35.28,2017-07-28,0
C386,26.0,Male,West,Post-Graduate,Unemployed,134610.92,"₹125,206",Car,522.6,7,121,51.45,2023-01-12,1
C387,31.0,Female,North,Secondary,Unemployed,,"₹646,459",Home,626.9,4,158,32.82,2017-01-18,0
C388,44.0,Male,North,Graduate,Self-Employed,650826.27,"₹751,344",Business,684.0,4,57,60.01,2023-11-11,1
C389,25.0,Male,South,Primary,Business,301616.53,"₹120,817",Education,741.9,0,1,135.85,2018-11-05,0
C390,24.0,Female,East,Post-Graduate,Self-Employed,265730.0,"₹50,000",Medical,680.7,0,56,27.0,2020-03-19,0
C391,55.0,Female,North,Secondary,Salaried,2348616.55,"₹1,362,352",Car,752.1,4,105,300.0,2022-05-16,1
C392,35.0,Male,North,Post-Graduate,Business,781025.84,"₹220,971",Medical,724.1,8,84,54.16,2023-07-23,0
C393,38.0,Male,West,Primary,Salaried,157631.73,"₹181,448",Business,770.6,0,146,17.73,2020-06-29,0
C394,29.0,Female,South,Graduate,Business,295031.94,,Business,740.6,1,99,114.53,2023-07-22,0
C395,23.0,Other,East,Secondary,,268690.53,"₹183,917",Business,738.8,5,92,40.12,2026-01-08,0
C396,44.0,Male,East,Post-Graduate,Unemployed,2237812.18,"₹726,589",Other,691.9,0,117,22.35,2023-02-08,0
C397,,Female,North,Secondary,Business,6706766.89,"₹118,973",Education,701.1,4,80,68.73,2024-07-28,0
C398,62.0,Male,West,Graduate,Unemployed,817956.09,"₹191,068",Medical,603.5,4,90,39.56,2024-05-15,0
C399,,Female,East,Post-Graduate,Self-Employed,289670.82,"₹287,662",Other,629.5,2,89,88.84,2017-06-13,1
C400,28.0,Male,East,Primary,Unemployed,3674586.87,"₹1,006,972",Business,534.4,3,52,75.51,2020-12-17,0
C401,48.0,Other,East,Post-Graduate,Business,99505.86,"₹452,071",Other,635.7,5,30,13.46,2021-04-08,1
C402,66.0,Male,East,Post-Graduate,Unemployed,4248371.51,"₹141,758",Education,713.1,2,30,21.5,2016-10-28,0
C403,45.0,Female,North,Post-Graduate,Business,,"₹298,949",Car,900.0,2,169,38.18,2020-06-16,0
C404,28.0,Other,North,Primary,Unemployed,1198480.08,"₹89,675",Home,559.3,0,38,159.84,2026-01-13,0
C405,68.0,Female,East,Secondary,Salaried,,"₹540,808",Car,534.2,0,93,55.77,2023-04-01,0
C406,38.0,Male,North,Graduate,Salaried,582409.58,"₹179,237",Medical,719.1,6,132,45.19,2015-03-17,0
C407,47.0,Male,South,Graduate,Self-Employed,499789.05,"₹58,553",Education,648.5,0,110,34.35,2026-02-07,0
C408,63.0,Male,North,Graduate,Self-Employed,884184.71,"₹1,485,565",Medical,677.5,4,131,141.36,2015-06-26,1
C409,43.0,Male,West,Post-Graduate,Business,893766.38,"₹99,535",Medical,729.6,0,90,63.61,2018-09-02,0
C410,26.0,Female,West,Graduate,Self-Employed,65275.97,"₹432,642",Home,574.6,4,12,51.83,2016-04-06,1
C411,40.0,Female,South,Primary,Salaried,669805.66,"₹137,188",Education,791.7,1,64,94.19,2023-07-28,0
C412,58.0,Female,West,Graduate,Salaried,478153.91,"₹350,089",Home,546.9,4,131,54.35,2017-10-22,0
C413,38.0,Male,South,Post-Graduate,Salaried,225001.66,"₹315,264",Home,536.5,1,90,49.63,2019-01-14,1
C414,,Female,East,Primary,Salaried,263178.86,"₹574,411",Car,625.5,0,88,43.88,2015-01-01,1
C415,37.0,Male,East,Post-Graduate,Self-Employed,,"₹955,294",Medical,689.1,4,92,9.51,2018-01-04,0
C416,53.0,Male,East,Graduate,Self-Employed,861448.49,"₹104,452",Other,731.5,7,69,15.31,2021-01-15,0
C417,62.0,,South,Graduate,Self-Employed,438955.43,"₹270,042",Education,716.5,3,75,52.09,2022-06-25,0
C418,27.0,Male,East,Primary,Salaried,415091.27,"₹50,000",Medical,671.2,0,93,239.19,2021-01-29,1
C419,24.0,Male,South,Graduate,Unemployed,1587283.84,"₹805,286",Other,673.1,7,77,44.68,2023-04-21,0
C420,67.0,Male,West,Post-Graduate,Self-Employed,,"₹335,871",Other,642.9,2,77,14.46,2017-01-08,0
C421,23.0,Male,South,Primary,Self-Employed,559769.75,"₹98,101",Car,636.2,0,115,32.96,2022-09-27,0
C422,65.0,Female,North,Post-Graduate,Self-Employed,3801795.82,"₹189,581",Education,684.5,6,77,31.73,2017-07-16,0
C423,61.0,Male,North,Graduate,Business,3875965.36,"₹418,965",Home,862.6,0,163,37.38,2017-05-27,0
C424,40.0,Female,South,Post-Graduate,Business,152994.31,"₹467,047",Education,563.8,8,92,22.69,2023-05-25,1
C425,41.0,Male,South,Graduate,Salaried,453885.63,"₹431,388",Education,735.8,5,148,38.97,2017-11-09,0
C426,66.0,Other,West,Post-Graduate,Self-Employed,500002.75,"₹455,899",Medical,,0,103,37.27,2020-07-22,0
C427,27.0,Female,South,Secondary,Business,865695.43,"₹1,487,854",Home,784.9,11,70,31.76,2017-01-14,1
C428,,Male,East,Secondary,Self-Employed,324701.0,"₹412,847",Home,636.8,1,123,31.87,2015-12-01,0
C429,21.0,Female,East,Secondary,Business,328845.11,"₹221,628",Car,781.0,3,57,18.85,2023-05-03,0
C430,59.0,Male,South,Post-Graduate,,,"₹1,891,172",Car,794.8,4,82,43.55,2025-08-20,1
C431,52.0,Female,South,Primary,Self-Employed,195064.46,"₹906,274",Medical,705.4,2,133,52.46,2016-01-08,1
C432,21.0,Female,South,Post-Graduate,Unemployed,3527292.98,"₹50,000",Medical,640.4,1,108,25.46,2019-11-20,0
C433,62.0,Male,West,Graduate,Business,994361.19,"₹140,611",Other,650.3,7,86,26.97,2022-10-17,0
C434,56.0,Male,East,Primary,Business,836937.43,"₹225,107",Other,722.1,4,191,300.0,2017-05-21,1
C435,65.0,Female,West,Graduate,Self-Employed,873547.52,"₹577,999",Car,712.5,4,31,22.04,2019-02-24,0
C436,30.0,Female,West,Secondary,,240935.12,"₹349,010",Car,806.7,2,95,209.91,2015-12-25,1
C437,33.0,Other,North,Graduate,Self-Employed,2248682.57,"₹429,976",Home,717.7,3,147,25.66,2020-06-20,0
C438,52.0,Female,East,Primary,Salaried,821921.82,"₹334,544",Other,588.0,6,96,11.71,2020-01-25,0
C439,42.0,Female,North,Post-Graduate,,1196189.11,"₹200,806",Medical,700.5,3,57,20.56,2021-10-06,0
C440,70.0,Male,East,Primary,Business,5475452.27,"₹427,430",Car,,3,45,11.68,2021-03-31,0
C441,,Male,South,Secondary,Unemployed,335182.81,"₹383,188",Medical,749.3,1,44,42.32,2016-11-15,0
C442,63.0,Male,South,Primary,Self-Employed,,"₹200,324",Car,,5,69,17.93,2024-06-11,0
C443,31.0,Male,North,Secondary,Salaried,420683.91,"₹154,516",Car,816.4,5,127,62.48,2018-05-11,0
C444,48.0,Other,South,Graduate,Unemployed,416282.81,"₹457,806",Other,694.4,7,103,40.16,2024-07-02,1
C445,,Female,East,Graduate,Self-Employed,441585.22,"₹1,349,786",Business,706.4,7,116,62.72,2025-07-04,1
C446,38.0,Female,West,Post-Graduate,Self-Employed,189086.01,"₹201,771",Medical,801.1,1,115,25.42,2019-10-02,0
C447,18.0,Other,East,Secondary,Self-Employed,608434.44,"₹479,582",Other,920.0,9,91,40.02,2023-10-06,0
C448,40.0,Male,North,Graduate,Unemployed,1496396.17,"₹718,917",Car,478.0,5,141,10.34,2020-03-12,0
C449,69.0,Female,South,Secondary,Business,460192.14,"₹434,790",Business,522.3,0,108,7.12,2016-12-15,0
