customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,customer_category,customer_code,join_year,join_month,join_day,join_weekday,edu_sklearn,gender_enc,income_bin,age_binned_sk,credit_score_q,annual_income_log,annual_income_sqrt,annual_income_reciprocal,loan_amount_power,debt_income_ratio,avg_monthly_transactions,spending_to_income_ratio
C92,47.0,Male,South,Primary,Business,212416.83,50000.0,Business,712.4,3,65,89.93,2016-12-11,0,C,92,2016,12,11,Sunday,0.0,1,Low Income,2.0,High,12.266310510212769,460.8870035051976,4.707702738513052e-06,-2.2832441204395906,0.235,5.417,0.0004233657003543458
C93,60.0,Male,South,Secondary,Unemployed,362366.37,57138.0,Other,638.9,7,55,27.08,2026-04-09,0,C,93,2026,4,9,Thursday,1.0,1,Low Income,3.0,Low,12.800413810465894,601.9687450358199,2.759630371796445e-06,-2.094251868194727,0.158,4.583,7.473099669817594e-05
C94,67.0,Male,North,Graduate,Business,611593.78,396732.0,Medical,578.9,0,76,25.52,2016-11-01,0,C,94,2016,11,1,Tuesday,2.0,1,Low Income,3.0,Very Low,13.323825218010432,782.0446150955839,1.6350695471926689e-06,0.2649697900554845,0.649,6.333,4.172704307097433e-05
C95,44.308510638297875,Female,East,Primary,Salaried,132289.36,342345.0,Car,640.6,2,74,42.69,2025-03-03,1,C,95,2025,3,3,Monday,0.0,0,Low Income,2.0,Low,11.79275448274685,363.71604308856104,7.5591297808850175e-06,0.10847432740401516,2.588,6.167,0.0003227016896899343
C96,50.0,Male,West,Primary,Unemployed,704022.004,187526.0,Car,662.6,1,86,38.16,2019-01-14,0,C,96,2019,1,14,Monday,0.0,1,Low Income,2.0,Medium,13.46456631074269,839.0601909279214,1.4204081320047322e-06,-0.5673764772158811,0.266,7.167,5.420285130747135e-05
C97,67.0,Female,West,Graduate,Unemployed,213252.62,584519.0,Business,864.8,9,167,208.09,2021-09-10,1,C,97,2021,9,10,Friday,2.0,0,Low Income,3.0,Excellent,12.270237440590854,461.79283233935104,4.689252168380542e-06,0.6602292242075591,2.741,13.917,0.0009757910594486483
C98,61.0,Female,West,Post-Graduate,Self-Employed,427713.404,176055.0,Business,839.3,3,107,51.7,2015-12-29,0,C,98,2015,12,29,Tuesday,3.0,0,Low Income,3.0,Excellent,12.966210971459466,653.9980152875083,2.3380087054538386e-06,-0.6418371468811429,0.412,8.917,0.00012087533267954354
C99,46.0,Male,South,Primary,Self-Employed,503775.6,507050.0,Medical,647.1,0,126,24.78,2016-05-14,0,C,99,2016,5,14,Saturday,0.0,1,Low Income,2.0,Low,13.129888194819172,709.7715125306171,1.985006846288613e-06,0.5178636136682333,1.006,10.5,4.9188567290674665e-05
C100,55.0,Female,South,Post-Graduate,Unemployed,193647.85,203958.0,Education,772.1,2,114,42.47,2020-01-21,0,C,100,2020,1,21,Tuesday,3.0,0,Low Income,2.0,Excellent,12.173801746376336,440.05437164059623,5.163986256566977e-06,-0.4693725668877154,1.053,9.5,0.00021931562885929277
C101,63.0,Male,West,Primary,Unemployed,257585.4,311383.4,Car,629.8,0,115,73.66,2025-10-02,1,C,101,2025,10,2,Thursday,0.0,1,Low Income,3.0,Low,12.459110476787574,507.52871839926456,3.882192538115366e-06,0.00602379291678063,1.209,9.583,0.00028596341252260416
C102,39.0,Male,North,Secondary,Self-Employed,204712.09,1254781.0,Business,805.4,0,82,22.22,2026-02-25,1,C,102,2026,2,25,Wednesday,1.0,1,Low Income,1.0,Excellent,12.229364716844707,452.451201788657,4.884885475569735e-06,1.3754729410468116,6.129,6.833,0.00010854268548574733
C103,24.0,Female,West,Graduate,Self-Employed,369382.56,181256.0,Medical,776.5,1,110,16.83,2026-03-14,0,C,103,2026,3,14,Saturday,2.0,0,Low Income,0.0,Excellent,12.81959084115486,607.768508562265,2.707213066006511e-06,-0.6074056691132794,0.491,9.167,4.5562519248337004e-05
C104,59.0,Female,East,Graduate,Unemployed,492301.2,50000.0,Car,697.28,0,75,94.26,2024-04-01,0,C,104,2024,4,1,Monday,2.0,0,Low Income,3.0,Medium,13.106848034556132,701.6417889493185,2.0312726613856284e-06,-2.2832441204395906,0.102,6.25,0.00019146814998622795
C105,44.308510638297875,Male,North,Secondary,Salaried,245911.49,261011.0,Car,615.9,2,76,114.94,2020-05-28,1,C,105,2020,5,28,Thursday,1.0,1,Low Income,2.0,Low,12.412731019919649,495.8946359863151,4.066487228851207e-06,-0.18859884127312285,1.061,6.333,0.00046740394277632166
C106,57.0,Female,East,Graduate,Business,775970.7,275926.0,Medical,599.6,3,75,15.54,2023-06-17,0,C,106,2023,6,17,Saturday,2.0,0,Low Income,3.0,Very Low,13.561871329428177,880.8919911090121,1.288706791755421e-06,-0.12675548887275404,0.356,6.25,2.0026529352203633e-05
C107,48.0,Male,North,Secondary,Salaried,499828.37,578739.4,Other,656.8,2,146,38.78,2016-09-01,0,C,107,2016,9,1,Thursday,1.0,1,Low Income,2.0,Low,13.122022059161884,706.985410033333,2.0006827529962876e-06,0.6503772137899533,1.158,12.167,7.758663238743331e-05
C108,35.0,Female,North,Secondary,Business,265825.75,1594533.0,Home,556.7,2,19,51.19,2022-10-04,1,C,108,2022,10,4,Tuesday,1.0,0,Low Income,1.0,Very Low,12.49060005977609,515.5829225255624,3.761848647662434e-06,1.5835185947755401,5.998,1.583,0.0001925697566921188
C109,24.0,Female,South,Primary,Business,726620.87,878811.0,Home,698.3,0,53,16.08,2023-07-11,0,C,109,2023,7,11,Tuesday,0.0,0,Low Income,0.0,Medium,13.49616149740793,852.420594542389,1.3762316292516767e-06,1.0521634103923547,1.209,4.417,2.212983505414591e-05
C110,67.0,Female,East,Secondary,Salaried,1105593.47,2185430.0,Medical,654.6,1,114,23.24,2025-01-24,1,C,110,2025,1,24,Friday,1.0,0,Low Income,3.0,Low,13.91589373017406,1051.4720490816671,9.04490775899051e-07,1.8461120649951437,1.977,9.5,2.102038464463796e-05
C111,53.0,Female,West,Primary,Salaried,141340.07,83041.0,Education,663.9,0,92,52.29,2021-01-11,0,C,111,2021,1,11,Monday,0.0,0,Low Income,2.0,Medium,11.858931184613812,375.95221770858063,7.075084403988168e-06,-1.5843968879172314,0.588,7.667,0.0003699587809741427
C112,35.0,Female,South,Primary,Self-Employed,428264.84,125316.0,Education,777.0,1,75,20.29,2023-11-16,0,C,112,2023,11,16,Thursday,0.0,0,Low Income,1.0,Excellent,12.967499403243142,654.4194679255806,2.3349982805072662e-06,-1.0551679172783066,0.293,6.25,4.737722573723306e-05
C113,57.0,Male,East,Post-Graduate,Business,291484.99,369486.0,Education,743.96,0,61,86.25,2020-06-08,1,C,113,2020,6,8,Monday,3.0,1,Low Income,3.0,High,12.582747221868111,539.8934987569307,3.4306966177002196e-06,0.18988317395984936,1.268,5.083,0.0002958985984149647
C114,42.0,Male,West,Graduate,Salaried,499145.1020000001,500000.0,Other,721.9,4,80,118.19,2018-02-14,0,C,114,2018,2,14,Wednesday,2.0,1,Low Income,1.0,High,13.12065412145831,706.5020183976831,2.0034214351132e-06,0.5036795399297105,1.002,6.667,0.00023678485379588073
C115,37.0,Male,East,Secondary,Unemployed,767418.2,284370.0,Home,787.7,0,99,111.55,2016-11-27,0,C,115,2016,11,27,Sunday,1.0,1,Low Income,1.0,Excellent,13.550788476028526,876.0240864268516,1.3030687790975259e-06,-0.09342331235086261,0.371,8.25,0.00014535751171916434
C116,67.0,Male,East,Secondary,Salaried,638446.48,881911.0,Business,606.9,4,106,78.22,2019-12-16,1,C,116,2019,12,16,Monday,1.0,1,Low Income,3.0,Very Low,13.366794695785753,799.0284600688514,1.5662995490247686e-06,1.0554449580786578,1.381,8.833,0.00012251614262169633
C117,41.0,Male,West,Secondary,Business,811842.5,750169.0,Other,784.7,5,101,32.37,2018-09-08,0,C,117,2018,9,8,Saturday,1.0,1,Low Income,1.0,Excellent,13.607062866578085,901.023029672383,1.2317644964823886e-06,0.9028708662142831,0.924,8.417,3.98722658643764e-05
C118,33.0,Female,South,Secondary,Salaried,3612143.83,250641.0,Home,689.9,7,100,16.4,2023-09-21,0,C,118,2023,9,21,Thursday,1.0,0,Low Income,1.0,Medium,15.099812289614379,1900.5640820556407,2.768438274386689e-07,-0.23404131779142406,0.069,8.333,4.540240026931596e-06
C119,44.308510638297875,Male,South,Graduate,Salaried,849001.22,231762.0,Business,635.7,0,74,34.58,2022-11-23,0,C,119,2022,11,23,Wednesday,2.0,1,Low Income,2.0,Low,13.651817080131055,921.4126220103565,1.1778532216323298e-06,-0.322603112584371,0.273,6.167,4.073021237825783e-05
C120,57.0,Male,East,Primary,Self-Employed,357054.27,238881.0,Medical,753.1,0,70,38.64,2018-11-20,0,C,120,2018,11,20,Tuesday,0.0,1,Low Income,3.0,Excellent,12.785645866705888,597.5401827492441,2.800686851646245e-06,-0.28826528547224134,0.669,5.833,0.0001082188430347017
C121,28.0,Female,East,Secondary,Self-Employed,314531.3,1276417.0,Car,646.9,0,73,28.35,2021-06-22,1,C,121,2021,6,22,Tuesday,1.0,0,Low Income,0.0,Low,12.658842052551773,560.830901431082,3.1793237133356416e-06,1.3905641016268353,4.058,6.083,9.013411383859095e-05
C122,67.0,Female,West,Primary,Salaried,496961.24000000005,391773.0,Education,731.8399999999999,3,131,90.66,2020-07-20,1,C,122,2020,7,20,Monday,0.0,0,Low Income,3.0,High,13.116269326337324,704.954778691513,2.01222531514668e-06,0.2517531069550653,0.788,10.917,0.00018242871415887483
C123,20.0,Female,East,Graduate,Salaried,820863.47,369753.0,Medical,647.6,1,97,17.7,2021-04-21,0,C,123,2021,4,21,Wednesday,2.0,0,Low Income,0.0,Low,13.618113295635757,906.0151599173162,1.2182279006423557e-06,0.19064954281326776,0.45,8.083,2.1562660109603854e-05
C124,52.0,Male,East,Graduate,Business,4070953.17,259482.0,Other,732.5,2,69,21.37,2020-07-20,0,C,124,2020,7,20,Monday,2.0,1,Low Income,2.0,High,15.219387969745501,2017.6603207675964,2.4564265728395564e-07,-0.19516735539178767,0.064,5.75,5.2493848756309815e-06
C125,43.0,Female,South,Graduate,Unemployed,415423.25,601245.0,Medical,624.2,0,37,68.29,2016-06-02,1,C,125,2016,6,2,Thursday,2.0,0,Low Income,1.0,Low,12.937055566187752,644.533358329885,2.407177722533049e-06,0.6881215727159509,1.447,3.083,0.00016438656237945277
C126,43.0,Male,West,Secondary,Unemployed,78572.4,395886.0,Business,687.9,2,78,37.84,2018-07-18,1,C,126,2018,7,18,Wednesday,1.0,1,Low Income,1.0,Medium,11.271788498747659,280.30768808578904,1.2726953396442053e-05,0.2627285165750565,5.038,6.5,0.0004815940457463436
C127,47.0,Male,West,Secondary,Self-Employed,1059815.67,237209.0,Home,728.6199999999999,2,79,36.43,2017-02-18,0,C,127,2017,2,18,Saturday,1.0,1,Low Income,2.0,High,13.873606498299996,1029.4734916451225,9.435594176868346e-07,-0.29622334878363177,0.224,6.583,3.4373902020150357e-05
C128,31.0,Female,North,Secondary,Self-Employed,4197052.72,227954.0,Car,547.3,0,94,18.83,2021-09-17,0,C,128,2021,9,17,Friday,1.0,0,Low Income,1.0,Very Low,15.249893341852589,2048.6709643083245,2.3826237801883557e-07,-0.34147207804609175,0.054,7.833,4.486481647054459e-06
C129,42.0,Other,South,Secondary,Salaried,398064.73600000003,214989.0,Education,727.9,5,100,47.63,2024-08-18,0,C,129,2024,8,18,Sunday,1.0,2,Low Income,1.0,High,12.894372436457347,630.9237164665789,2.512147893080654e-06,-0.4085404448129675,0.54,8.333,0.00011965390473573624
C130,68.0,Male,South,Graduate,Salaried,210269.84,622715.0,Business,653.7,0,126,208.83,2020-05-14,1,C,130,2020,5,14,Thursday,2.0,1,Low Income,3.0,Low,12.256151693018248,458.551894555022,4.755771175879642e-06,0.7226453762647034,2.962,10.5,0.0009931524178645877
C131,42.0,Male,South,Post-Graduate,Salaried,2850423.57,1090590.0,Home,624.5,0,90,19.79,2015-11-23,0,C,131,2015,11,23,Monday,3.0,1,Low Income,1.0,Low,14.862978513079442,1688.3197475596853,3.5082492991561604e-07,1.2502102657468128,0.383,7.5,6.942827798747118e-06
C132,68.0,Male,East,Post-Graduate,Unemployed,676179.35,384430.0,Education,665.4,4,159,42.97,2016-06-25,0,C,132,2016,6,25,Saturday,3.0,1,Low Income,3.0,Medium,13.424215109383821,822.301252583261,1.4788953864157692e-06,0.23182527151118623,0.569,13.25,6.354822873546789e-05
C133,62.0,Female,South,Primary,Self-Employed,183169.06,382627.0,Car,677.6,1,82,125.13,2020-10-24,1,C,133,2020,10,24,Saturday,0.0,0,Low Income,3.0,Medium,12.118170289918767,427.98254637309685,5.459407503606212e-06,0.2268652452851938,2.089,6.833,0.0006831393904625596
C134,41.0,Male,East,Primary,Salaried,336239.84,443451.0,Car,634.3,4,71,171.02,2017-08-02,1,C,134,2017,8,2,Wednesday,0.0,1,Low Income,1.0,Low,12.725582967891437,579.8619145969151,2.97405871339127e-06,0.38086903925439014,1.319,5.917,0.0005086250338448888
C135,65.0,Female,North,Primary,Salaried,257474.46,1030905.0,Home,675.1,0,34,29.7,2023-05-13,1,C,135,2023,5,13,Saturday,0.0,0,Low Income,3.0,Medium,12.458679693573629,507.41941232081376,3.883865281763163e-06,1.1991974795184093,4.004,2.833,0.00011535124687706889
C136,50.0,Female,North,Secondary,Self-Employed,467714.83,1651978.0,Car,744.1,0,76,52.66,2026-01-24,1,C,136,2026,1,24,Saturday,1.0,0,Low Income,2.0,High,13.055616189623986,683.8967977699559,2.138050362759798e-06,1.613621109083737,3.532,6.333,0.0001125899728259632
C137,64.0,Female,South,Secondary,Salaried,584773.57,96077.0,Other,586.7,6,121,5.0,2018-03-12,0,C,137,2018,3,12,Monday,1.0,0,Low Income,3.0,Very Low,13.278981701520088,764.7048907912123,1.7100606820163196e-06,-1.393133715130726,0.164,10.083,8.550318031644283e-06
C138,35.0,Male,North,Secondary,Unemployed,775788.7,65684.0,Education,899.6,3,121,13.11,2022-04-26,0,C,138,2022,4,26,Tuesday,1.0,1,Low Income,1.0,Excellent,13.561636757282184,880.788680672044,1.2890091219308532e-06,-1.9008290694706123,0.085,10.083,1.6898931371390174e-05
C139,46.0,Male,South,Primary,Self-Employed,452010.61,115709.0,Education,527.6,4,102,74.33,2019-10-28,0,C,139,2019,10,28,Monday,0.0,1,Low Income,2.0,Very Low,13.021463144325201,672.3173432241653,2.212332554909375e-06,-1.15522062115153,0.256,8.5,0.00016444304260911045
C140,27.0,Male,South,Graduate,Unemployed,529445.67,229135.0,Medical,616.3,0,107,26.41,2016-11-19,0,C,140,2016,11,19,Saturday,2.0,1,Low Income,0.0,Low,13.179587721293066,727.6301739207906,1.8887643584574816e-06,-0.33558159906580326,0.433,8.917,4.988236092288751e-05
C141,55.0,Male,North,Primary,Salaried,154912.44,516612.0,Car,852.6,5,82,31.29,2022-12-09,1,C,141,2022,12,9,Friday,0.0,1,Low Income,2.0,Excellent,11.9506217882963,393.589176680457,6.455217830034631e-06,0.5367435459163586,3.335,6.833,0.0002019850697594073
C142,29.0,Male,East,Post-Graduate,Self-Employed,304799.43,326075.0,Business,587.5,4,168,43.5,2015-06-09,1,C,142,2015,6,9,Tuesday,3.0,1,Low Income,0.0,Very Low,12.627412513554788,552.0864334504155,3.280835266538174e-06,0.05603116181749372,1.07,14.0,0.00014271680232472877
C143,68.0,Female,East,Post-Graduate,Unemployed,305453.97,350112.0,Other,676.84,8,56,27.3,2020-07-23,1,C,143,2020,7,23,Thursday,3.0,0,Low Income,3.0,Medium,12.629557649021002,552.6789031616821,3.2738049736103495e-06,0.1325088637135931,1.146,4.667,8.93751683764333e-05
C144,33.0,Male,North,Secondary,Unemployed,144777.69,87927.0,Business,762.7,3,85,47.64,2019-03-23,0,C,144,2019,3,23,Saturday,1.0,1,Low Income,1.0,Excellent,11.882961579595118,380.4966359903856,6.907093854765505e-06,-1.5089080791351037,0.607,7.083,0.0003290562240632517
C145,52.0,Male,South,Post-Graduate,Salaried,240278.8,690234.2,Medical,692.7,4,157,140.52,2017-06-27,1,C,145,2017,6,27,Tuesday,3.0,1,Low Income,2.0,Medium,12.389559356601508,490.1824150252638,4.16181468438046e-06,0.8228985756950238,2.873,13.083,0.0005848206333642419
C146,41.0,Male,East,Post-Graduate,Salaried,359055.47,567271.0,Car,604.6,1,147,78.5,2023-01-02,1,C,146,2023,1,2,Monday,3.0,1,Low Income,1.0,Very Low,12.791234953150514,599.2123747053294,2.7850772331160055e-06,0.6304887974617818,1.58,12.25,0.00021862917169873503
C147,60.0,Female,South,Post-Graduate,Salaried,788248.97,637329.0,Car,633.8,2,109,48.23,2026-02-16,0,C,147,2026,2,16,Monday,3.0,0,Low Income,3.0,Low,13.577570539348315,887.833863963298,1.2686330961737938e-06,0.7453712827972453,0.809,9.083,6.11862518513662e-05
C148,39.0,Other,North,Secondary,Business,1106840.02,268175.0,Car,577.4,2,109,15.08,2024-05-30,0,C,148,2024,5,30,Thursday,1.0,2,Low Income,1.0,Very Low,13.917020588007919,1052.064646302688,9.034721174320048e-07,-0.15840082398588745,0.242,9.083,1.3624371840114708e-05
C149,44.0,Female,West,Graduate,Unemployed,174810.28,631988.0,Education,818.4,5,48,22.89,2017-02-01,1,C,149,2017,2,1,Wednesday,2.0,0,Low Income,2.0,Excellent,12.071462271013992,418.1031930038325,5.72045465258306e-06,0.7371357118043084,3.615,4.0,0.00013094195604514792
C150,56.0,Female,West,Primary,Unemployed,943138.33,171148.0,Business,858.9,2,58,28.35,2016-02-11,0,C,150,2016,2,11,Thursday,0.0,0,Low Income,2.0,Excellent,13.756969302557144,971.1530929776211,1.0602887274354257e-06,-0.6754114752619238,0.181,4.833,3.0059217294243574e-05
C151,54.0,Male,West,Secondary,Salaried,697598.002,560880.0,Other,728.3,3,157,27.3,2025-12-20,0,C,151,2025,12,20,Saturday,1.0,1,Low Income,2.0,High,13.455399720956617,835.223324626414,1.4334882893080745e-06,0.6192039848958388,0.804,13.083,3.9134286396651696e-05
C152,34.0,Male,West,Secondary,Business,1157001.54,217307.0,Medical,755.9,7,115,49.84,2022-09-17,0,C,152,2022,9,17,Saturday,1.0,1,Low Income,1.0,Excellent,13.96134320150616,1075.640060615074,8.64302337659518e-07,-0.3962134954144788,0.188,9.583,4.307686574038614e-05
C153,44.0,Other,South,Primary,Unemployed,1060250.14,882203.0,Business,647.9,3,79,70.13,2017-09-12,0,C,153,2017,9,12,Tuesday,0.0,2,Low Income,2.0,Low,13.874016362554368,1029.6844856556788,9.431727656524851e-07,1.055753375290612,0.832,6.583,6.614476844115295e-05
C154,29.0,Male,South,Secondary,Salaried,685069.6,78354.0,Medical,587.9,3,74,46.52,2021-03-12,0,C,154,2021,3,12,Friday,1.0,1,Low Income,0.0,Very Low,13.43727717762689,827.6893136920398,1.4597035692379734e-06,-1.6617702763862088,0.114,6.167,6.790550916286463e-05
C155,47.0,Male,West,Primary,Unemployed,164871.54,104467.0,Other,631.5,3,45,32.9,2022-06-08,0,C,155,2022,6,8,Wednesday,0.0,1,Low Income,2.0,Low,12.012927969514067,406.04376611394986,6.065291406319087e-06,-1.2851862507446172,0.634,3.75,0.00019954929759253778
C156,33.0,Male,West,Graduate,Business,343443.31,419756.0,Medical,598.2,6,83,68.34,2024-05-07,1,C,156,2024,5,7,Tuesday,2.0,1,Low Income,1.0,Very Low,12.746780252318883,586.0403655039472,2.911680208066338e-06,0.32394051677607466,1.222,6.917,0.0001989848047993714
C157,59.0,Male,South,Post-Graduate,Self-Employed,1302082.4,312460.0,Car,687.6,1,32,42.8,2018-11-24,0,C,157,2018,11,24,Saturday,3.0,1,Low Income,3.0,Medium,14.079476154998737,1141.0882525028464,7.679999606784021e-07,0.009779586675788335,0.24,2.667,3.287042356151961e-05
C158,30.0,Male,South,Primary,Unemployed,190615.42,421428.6,Medical,759.5,2,62,39.04,2025-08-23,0,C,158,2025,8,23,Saturday,0.0,1,Low Income,0.0,Excellent,12.158018415494775,436.59525879239686,5.246137767145138e-06,0.32807890750723784,2.211,5.167,0.00020481029289235884
C159,53.0,Male,East,Secondary,Business,1499263.41,243364.0,Business,834.0,1,76,35.8,2015-03-14,0,C,159,2015,3,14,Saturday,1.0,1,Low Income,2.0,Excellent,14.22048515245697,1224.4441228573887,6.669937559579635e-07,-0.26724004006976015,0.162,6.333,2.3878392390033715e-05
C160,26.0,Female,South,Primary,Self-Employed,87457.37,248418.0,Home,623.1,0,102,76.32,2017-04-18,1,C,160,2017,4,18,Tuesday,0.0,0,Low Income,0.0,Low,11.378918187701997,295.73192252443766,1.1434011404511656e-05,-0.2440641924410451,2.84,8.5,0.0008726537283250113
C161,50.0,Female,East,Graduate,Business,814812.0,179902.0,Other,570.3,0,108,28.74,2024-01-24,0,C,161,2024,1,24,Wednesday,2.0,0,Low Income,2.0,Very Low,13.610713918043054,902.6693746882078,1.22727546074989e-06,-0.6162589958923308,0.221,9.0,3.527194003033829e-05
C162,38.0,Male,South,Primary,Unemployed,416508.95,635523.0,Other,769.4,3,138,60.81,2018-10-24,1,C,162,2018,10,24,Wednesday,0.0,1,Low Income,1.0,Excellent,12.939665629859507,645.3750460003857,2.4009030276467586e-06,0.7425954210326705,1.526,11.5,0.0001459992636412735
C163,53.0,Male,East,Primary,Unemployed,251096.91,493089.0,Medical,662.3,4,88,67.1,2020-11-04,1,C,163,2020,11,4,Wednesday,0.0,1,Low Income,2.0,Medium,12.433598221733897,501.09570942086503,3.982510248691437e-06,0.4895502214103784,1.964,7.333,0.0002672275019234605
C164,44.308510638297875,Female,North,Post-Graduate,Salaried,1672606.93,301673.0,Medical,611.5,8,116,23.2,2024-03-06,0,C,164,2024,3,6,Wednesday,3.0,0,Low Income,2.0,Very Low,14.32989460103993,1293.293056503436,5.978687426168068e-07,-0.02854112847040382,0.18,9.667,1.387056312148605e-05
C165,44.308510638297875,Male,East,Secondary,Salaried,477428.03,69377.0,Business,688.4,0,136,52.33,2025-09-15,0,C,165,2025,9,15,Monday,1.0,1,Low Income,2.0,Medium,13.076170799584395,690.9616704275281,2.094552147363138e-06,-1.8260165343101997,0.145,11.333,0.00010960814345148523
C166,18.0,Male,South,Graduate,Salaried,4177290.42,478155.0,Education,738.0,5,118,31.18,2016-01-10,0,C,166,2016,1,10,Sunday,2.0,1,Low Income,0.0,High,15.24517360882157,2043.84207315536,2.393895707664083e-07,0.4582250868015188,0.114,9.833,7.464168603340728e-06
C167,44.308510638297875,Female,East,Post-Graduate,Self-Employed,56033.66,885422.0,Business,673.9,1,69,25.29,2015-11-03,1,C,167,2015,11,3,Tuesday,3.0,0,Low Income,2.0,Medium,10.93372570683142,236.71430037072116,1.7846097397575e-05,1.05914560175839,15.802,5.75,0.00045133585776834846
C168,58.0,Male,North,Primary,Salaried,619933.54,243824.0,Other,654.0,5,140,50.04,2017-04-07,0,C,168,2017,4,7,Friday,0.0,1,Low Income,3.0,Low,13.337369170802084,787.358584127969,1.6130735351509854e-06,-0.265107857295958,0.393,11.667,8.071832990355708e-05
