trip_id,rider_id,zone,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,Z-Score (fare_amount),Z-Score (distance_km),log_transform_fare,log_transform_dis,sqrt_duration,restored_duration,fare_per_km,age,gender,city,total_rides,cancelled_rides,avg_rating,avg_ride_distance,avg_ride_fare,days_since_signup,ride_cancellation_rate,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type,traffic_level,ordinal_traffic_index
T00084,R0129,Zone_7,3.59,30.5,29.92,Cash,2023-10-16,0,-1.2240170729148088,-1.0463985743528545,3.4314032237192214,1.5238800240724537,5.522680508593631,31.0,8.334261838440112,35,Male,Hyderabad,158.0,10,3.9,8.17090909090909,9.54620253164557,1440,0.06329113924050633,,,,,,,
T00085,R0042,Zone_3,6.27,52.47,156.34,Cash,2023-01-22,1,0.25419924373375224,-0.44427375433111504,5.0584090689010965,1.9837562915454279,7.243617880589782,52.0,24.934609250398726,18,Female,Chennai,23.0,4,3.03,9.232,32.10782608695652,1946,0.17391304347826086,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T00086,R0254,Zone_2,8.55,54.29,70.74,Wallet,2023-01-20,0,-0.7467129276403724,0.06798168956797701,4.273048472104136,2.256541154492639,7.368174807915458,54.0,8.273684210526314,18,Male,Delhi,363.0,70,3.68,11.767142857142858,3.346005509641873,2383,0.1928374655647383,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T00087,R0227,Zone_7,4.14,37.02,34.19,Credit Card,2023-04-03,0,-1.1740883933380857,-0.9228281821842139,3.5607619513334936,1.6370530794670737,6.084406298070503,37.0,8.258454106280194,25,Other,Pune,320.0,23,4.12,5.664,1.58815625,2259,0.071875,,,,,,,
T00088,R0145,Zone_3,11.72,88.45,158.4,Credit Card,2023-11-29,0,0.2782866160822417,0.7801964953399598,5.071416766356115,2.543175557911976,9.404786015641186,88.0,13.515358361774744,36,Female,Jaipur,222.0,43,4.3,11.585,2.948918918918919,1378,0.19369369369369369,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T00089,R0154,Zone_3,9.26,64.5,184.33,Credit Card,2023-02-15,0,0.5814834922940532,0.22749983218567643,5.222138019809219,2.3282528397426234,8.031189202104505,64.0,19.906047516198704,18,Other,Kolkata,466.0,79,4.68,10.663076923076924,4.419570815450644,2733,0.16952789699570817,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T00090,R0009,Zone_7,4.53,39.15,79.95,Cash,2024-07-12,0,-0.6390213260240676,-0.8352055404646324,4.393831680123644,1.7101878155342434,6.256996084384263,39.0,17.649006622516556,42,Female,Ahmedabad,172.0,21,4.11,9.268571428571429,5.327848837209302,2468,0.12209302325581395,,,,,,,
T00091,R0205,Zone_1,12.44,87.74,134.42,Wallet,2023-02-27,0,-0.0021091066928929218,0.9419613723607254,4.908381060057499,2.5982353350950036,9.366963221877194,88.0,10.805466237942122,31,Other,Surat,100.0,14,4.66,6.387499999999999,2.659,2685,0.14,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T00092,R0059,Zone_4,13.81,120.47,115.41,Cash,2024-01-22,0,-0.22439112045249687,1.249763985580794,4.75711844226015,2.6953026282797072,10.975882652433926,120.0,8.356987690079652,43,Male,Delhi,357.0,11,3.27,8.75,1.4979831932773109,1872,0.03081232492997199,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T00093,R0119,Zone_4,7.51,47.47,142.75,UPI,2024-04-21,0,0.09529274362891163,-0.16567868835090718,4.96807567967746,2.1412419425852827,6.8898476035395735,47.0,19.00798934753662,47,Male,Hyderabad,30.0,1,4.39,5.846,13.431333333333333,1231,0.03333333333333333,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T00094,R0271,Zone_7,6.93,58.93,105.07,Wallet,2024-04-18,0,-0.345295698162876,-0.29598928372874633,4.664099253517379,2.0706530356467567,7.676587783644502,59.0,15.16161616161616,22,Male,Bengaluru,58.0,6,4.37,8.1275,16.013448275862068,1441,0.10344827586206896,,,,,,,
T00095,R0004,Zone_3,0.87,6.04,16.87,UPI,2024-04-09,0,-1.3766094074525697,-1.6575103319868587,2.8831233291713367,0.6259384308664953,2.4576411454889016,6.0,19.390804597701152,19,Other,Kolkata,464.0,5,3.19,6.201666666666667,1.4720474137931034,2608,0.010775862068965518,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T00096,R0298,Zone_5,5.96,50.55,107.7,Cash,2023-02-16,0,-0.3145433732713578,-0.513922520826167,4.688591794127164,1.9401794743463283,7.109852319141376,51.0,18.07046979865772,35,Female,Ahmedabad,65.0,11,3.88,9.027142857142858,15.421692307692307,2367,0.16923076923076924,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T00097,R0061,Zone_4,6.54,53.61,149.53,UPI,2023-12-24,0,0.1745706001933575,-0.38361192544832773,5.014162399872412,2.020222182019865,7.321885003194191,54.0,22.863914373088686,25,Male,Mumbai,168.0,25,3.69,8.6175,3.5520238095238095,2219,0.1488095238095238,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T00098,R0127,Zone_8,9.23,58.17,197.25,Wallet,2023-09-07,0,0.7325557499360353,0.220759628976478,5.289528860514958,2.325324579963535,7.626925986267338,58.0,21.37053087757313,38,Male,Chennai,43.0,2,4.83,7.867777777777778,32.56906976744186,2375,0.046511627906976744,,,,,,,
T00099,R0290,Zone_2,7.16,64.31,116.82,Credit Card,2023-07-01,0,-0.20790413258289978,-0.2443143924582238,4.7691580360935415,2.0992441689760155,8.019351594736323,64.0,16.31564245810056,34,Other,Chennai,169.0,4,4.28,7.58,6.376745562130178,2325,0.023668639053254437,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T00100,R0127,Zone_4,9.22,64.89,200.69,Wallet,2023-04-02,0,0.772779323178173,0.21851289457341186,5.306731865149055,2.3243465847755584,8.055432949258531,65.0,21.766811279826463,38,Male,Chennai,43.0,2,4.83,7.867777777777778,32.56906976744186,2375,0.046511627906976744,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T00101,R0296,Zone_7,15.67,121.5,388.0,Cash,2024-01-11,1,2.9629762720109682,1.6676565845511055,5.963579343618446,2.813610696762703,11.022703842524301,121.0,24.760689215060626,37,Other,Hyderabad,390.0,58,3.97,11.351428571428572,3.3713589743589742,2035,0.14871794871794872,,,,,,,
T00102,R0088,Zone_5,5.35,53.28,125.86,Credit Card,2023-05-10,1,-0.10220032383030524,-0.6509733194132047,4.843084116205751,1.8484548129046001,7.299315036357863,53.0,23.525233644859814,22,Other,Jaipur,438.0,0,4.78,7.78125,2.0405479452054793,2629,0.0,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T00103,R0247,Zone_5,5.55,40.75,125.3,UPI,2024-04-15,0,-0.10874834738135093,-0.6060386313518809,4.838660029356445,1.8794650496471605,6.383572667401852,41.0,22.576576576576578,37,Male,Bengaluru,249.0,47,4.92,10.267692307692307,9.587590361445782,1955,0.18875502008032127,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T00104,R0021,Zone_1,1.45,8.94,13.26,UPI,2023-06-28,0,-1.4188207735584175,-1.5271997366090195,2.65745841498615,0.8960880245566356,2.9899832775452104,9.0,9.144827586206898,37,Female,Pune,380.0,17,3.91,8.68,1.8147105263157892,2689,0.04473684210526316,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T00105,R0210,Zone_5,7.96,45.79,63.84,UPI,2024-06-22,0,-0.8273939321086137,-0.0645756402129285,4.171922696867475,2.192770226986839,6.766830868286867,46.0,8.020100502512562,34,Other,Mumbai,94.0,5,3.4,10.135,5.512659574468086,1719,0.05319148936170213,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T00106,R0073,Zone_1,12.88,86.01,193.62,Wallet,2023-10-13,0,0.6901105258462215,1.0408176860956382,5.271048939393843,2.6304489550786583,9.274157643689264,86.0,15.032608695652174,41,Other,Ahmedabad,490.0,30,3.01,8.734444444444444,2.6034693877551023,1916,0.061224489795918366,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T00107,R0051,Zone_3,0.76,6.83,9.71,Credit Card,2023-05-22,0,-1.4603305657123677,-1.6822244104205868,2.3711778844596574,0.5653138090500605,2.613426869074396,7.0,12.776315789473685,21,Male,Kolkata,213.0,14,4.02,5.918,5.169107981220657,2356,0.06572769953051644,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T00108,R0185,Zone_5,4.67,31.35,52.05,Cash,2024-02-03,0,-0.9652532136565217,-0.8037512588217057,3.971234865059992,1.7351891177396608,5.599107071667768,31.0,11.14561027837259,27,Male,Delhi,201.0,12,4.05,6.247142857142857,3.7018905472636816,1847,0.05970149253731343,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T00109,R0162,Zone_2,8.18,49.59,93.5,Credit Card,2024-01-14,0,-0.4805825418871589,-0.015147483345472324,4.548599834499697,2.217027204632399,7.042016756583302,50.0,11.430317848410759,30,Male,Hyderabad,394.0,38,4.28,8.855,2.3779187817258887,1130,0.09644670050761421,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T00110,R0075,Zone_4,12.25,116.83,202.81,Credit Card,2023-06-30,0,0.7975682694785603,0.8992734187024679,5.317188187298288,2.583997552432231,10.808792717042916,117.0,16.55591836734694,18,Female,Mumbai,108.0,7,4.83,11.7875,6.526018518518519,1966,0.06481481481481481,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T00111,R0046,Zone_8,9.91,84.04,230.69,Wallet,2023-03-31,1,1.1235662991270485,0.373537568384979,5.445400271249282,2.3896797998449792,9.167333309092673,84.0,23.278506559031282,31,Female,Kolkata,31.0,4,3.87,10.0025,41.82,2589,0.12903225806451613,,,,,,,
T00112,R0148,Zone_1,9.63,81.74,205.35,Cash,2024-07-23,0,0.8272682334422317,0.3106290050991258,5.329573756198591,2.363680192353857,9.041017641836564,82.0,21.32398753894081,44,Male,Ahmedabad,412.0,34,3.36,5.7975,0.9918203883495146,2544,0.0825242718446602,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T00113,R0100,Zone_5,6.88,66.15,85.07,Credit Card,2024-04-29,0,-0.5791536821287929,-0.30722295574407726,4.455160918661383,2.064327903869788,8.133265027035575,66.0,12.364825581395348,28,Male,Delhi,383.0,60,3.79,8.454166666666667,4.327650130548303,1942,0.1566579634464752,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T00114,R0038,Zone_3,10.41,99.21,165.03,Wallet,2023-12-29,0,0.3558105377669431,0.4858742885382886,5.112168494919695,2.4344901638739844,9.960421677820673,99.0,15.853025936599424,37,Other,Kolkata,68.0,7,4.07,5.946,6.673970588235294,1314,0.10294117647058823,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T00115,R0165,Zone_7,13.07,83.36,253.42,Credit Card,2024-07-07,0,1.389345897904313,1.0835056397538958,5.538986444728065,2.644044871126298,9.130169768410662,83.0,19.389441469013004,37,Female,Kolkata,34.0,5,3.27,7.785,22.932352941176468,1743,0.14705882352941177,,,,,,,
T00116,R0215,Zone_2,0.54,3.96,5.27,UPI,2023-12-09,0,-1.5122470381528013,-1.731652567288043,1.8357763546448294,0.43178241642553783,1.98997487421324,4.0,9.759259259259258,26,Female,Hyderabad,438.0,48,3.24,3.63,0.8495433789954339,2393,0.1095890410958904,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T00117,R0093,Zone_5,11.64,60.74,173.51,Credit Card,2024-08-16,0,0.4549663229684918,0.7622226201154303,5.16198204659078,2.5368663887187113,7.793587107359486,61.0,14.906357388316149,33,Other,Surat,119.0,18,3.77,11.925000000000002,10.72546218487395,2667,0.15126050420168066,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T00118,R0266,Zone_2,7.51,43.35,88.93,Cash,2023-05-02,0,-0.5340190912233708,-0.16567868835090718,4.499031589926425,2.1412419425852827,6.5840716885526085,43.0,11.841544607190414,29,Other,Chennai,98.0,13,3.9,8.107777777777777,12.729081632653061,2183,0.1326530612244898,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T00119,R0108,Zone_7,5.35,31.23,133.14,Wallet,2023-06-30,1,-0.01707601766671162,-0.6509733194132047,4.898884030671591,1.8484548129046001,5.588380803059147,31.0,24.885981308411214,18,Male,Pune,184.0,32,4.88,6.228571428571429,4.754836956521739,2666,0.17391304347826086,,,,,,,
T00120,R0175,Zone_2,4.22,29.16,40.82,Cash,2024-03-04,0,-1.0965644716533842,-0.9048543069596844,3.7333746940004877,1.6524974018945473,5.4,29.0,9.672985781990523,35,Male,Chennai,98.0,8,3.48,8.7825,13.076632653061225,1491,0.08163265306122448,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T00121,R0236,Zone_5,1.1,6.91,17.89,Wallet,2023-12-29,0,-1.3646826502703078,-1.6058354407163362,2.9386326815134183,0.7419373447293773,2.6286878856189833,7.0,16.263636363636362,28,Male,Ahmedabad,61.0,1,3.36,4.546363636363636,12.599016393442623,2229,0.01639344262295082,Zone_5,2590.0,1.31,43.9,Business,Medium,1.0
T00122,R0278,Zone_1,16.49,126.69,387.03,Cash,2023-11-14,1,2.951634159788621,1.851888805602533,5.961082656221897,2.8616292890305104,11.255665240224586,127.0,23.47058823529412,20,Female,Mumbai,382.0,58,4.27,10.838888888888889,5.546492146596859,1841,0.1518324607329843,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T00123,R0009,Zone_10,4.5600000000000005,34.92,49.82,Credit Card,2023-10-27,0,-0.9913283788687216,-0.8284653372554337,3.928289977892018,1.7155981082624912,5.909314681077663,35.0,10.925438596491228,42,Female,Ahmedabad,172.0,21,4.11,9.268571428571429,5.327848837209302,2468,0.12209302325581395,,,,,,,
T00124,R0297,Zone_8,2.58,13.39,49.39,UPI,2024-05-25,0,-0.9963563255239887,-1.2733187490625397,3.9197927426925068,1.275362800412609,3.6592348927063973,13.0,19.143410852713178,47,Male,Pune,396.0,46,3.87,5.93,1.0166161616161615,1093,0.11616161616161616,,,,,,,
T00125,R0002,Zone_9,5.72,41.44,129.43,Credit Card,2024-03-30,0,-0.060456673692388975,-0.5678441464997556,4.8708366843821915,1.9050881545350582,6.437390775772433,41.0,22.62762237762238,39,Female,Mumbai,70.0,5,4.12,10.812857142857142,16.794428571428572,2490,0.07142857142857142,,,,,,,
T00126,R0287,Zone_1,4.27,31.04,69.77,Cash,2023-07-13,0,-0.7580550398627194,-0.8936206349443535,4.259435182087693,1.6620303625532709,5.571355310873647,31.0,16.339578454332553,18,Other,Delhi,320.0,34,3.33,6.713333333333334,2.3166874999999996,1735,0.10625,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T00127,R0098,Zone_8,8.62,43.67,118.52,UPI,2024-04-15,0,-0.1880262039457968,0.08370883038944002,4.783483721384507,2.263844264677615,6.608328079022711,44.0,13.749419953596288,21,Other,Bengaluru,286.0,56,3.5,8.85875,3.7473776223776225,1237,0.1958041958041958,,,,,,,
T00128,R0113,Zone_10,15.58,134.76,327.97,Wallet,2024-08-23,0,2.2610515331372687,1.64743597492351,5.795966561197395,2.8081971497071487,11.60861748874516,135.0,21.050706033376123,26,Other,Chennai,423.0,26,4.61,6.8775,2.591702127659574,2749,0.061465721040189124,,,,,,,
T00129,R0047,Zone_4,5.07,29.05,108.85,Wallet,2023-03-14,0,-0.30109653919331764,-0.713881882699058,4.699115798830619,1.803358605071407,5.389805191284746,29.0,21.469428007889544,51,Female,Bengaluru,69.0,3,4.86,8.89,16.592318840579708,1806,0.043478260869565216,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T00130,R0297,Zone_6,8.77,55.57,193.03,UPI,2024-01-21,0,0.6832117153192269,0.11740984643543298,5.268012786283181,2.2793164660546914,7.454528824815154,56.0,22.010262257696695,47,Male,Pune,396.0,46,3.87,5.93,1.0166161616161615,1093,0.11616161616161616,,,,,,,
T00131,R0246,Zone_1,2.26,19.77,54.11,Wallet,2024-04-15,1,-0.9411658413080323,-1.345214249960658,4.009331187895144,1.1817271953786161,4.446346815083142,20.0,23.942477876106196,29,Other,Mumbai,240.0,34,4.79,6.978333333333333,6.460624999999999,1996,0.14166666666666666,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T00132,R0220,Zone_1,15.6,79.16,238.5,Credit Card,2023-01-24,0,1.214887841865739,1.6519294437296421,5.4785534168509695,2.8094026953624978,8.89719056781409,79.0,15.288461538461538,32,Female,Kolkata,491.0,63,3.78,11.16,2.2715478615071283,1248,0.12830957230142567,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T00133,R0060,Zone_4,8.95,80.7,77.22,Cash,2023-07-28,0,-0.6709429408354153,0.15785106569062438,4.359525369327368,2.2975725511705014,8.983317872590282,81.0,8.627932960893855,40,Female,Hyderabad,123.0,7,4.57,7.876666666666666,5.954308943089431,1143,0.056910569105691054,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T00134,R0039,Zone_9,2.59,13.62,50.28,UPI,2023-07-30,0,-0.9859496452375054,-1.2710720146594736,3.9373008126124147,1.2781522025001875,3.690528417449187,14.0,19.413127413127416,24,Male,Chennai,190.0,14,4.2,4.837142857142857,2.674,1034,0.07368421052631578,,,,,,,
T00135,R0233,Zone_9,12.52,86.28,309.0,Credit Card,2024-01-13,1,2.0392372353455963,0.959935247585255,5.736572297479192,2.604170070614818,9.288702815786497,86.0,24.680511182108628,30,Other,Hyderabad,469.0,41,4.37,12.752857142857142,3.520767590618337,1029,0.08742004264392324,,,,,,,
T00136,R0009,Zone_3,14.0,100.64,155.38,Credit Card,2023-03-17,0,0.24297406050338813,1.2924519392390514,5.052288942696368,2.70805020110221,10.031948963187562,101.0,11.098571428571429,42,Female,Ahmedabad,172.0,21,4.11,9.268571428571429,5.327848837209302,2468,0.12209302325581395,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T00137,R0003,Zone_10,8.81,55.8,71.01,UPI,2023-01-25,0,-0.7435558448568323,0.12639678404769794,4.276804998260776,2.2834022735772717,7.469939758793239,56.0,8.060158910329172,34,Male,Pune,45.0,9,3.76,6.768000000000001,21.593555555555557,1232,0.2,,,,,,,
T00138,R0132,Zone_1,0.2,1.98,3.5,Wallet,2023-12-18,0,-1.5329434697337851,-1.8080415369922938,1.5040773967762742,0.18232155679395465,1.407124727947029,2.0,17.5,23,Male,Surat,484.0,25,3.32,6.309090909090909,2.2556404958677687,1378,0.05165289256198347,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T00139,R0053,Zone_7,16.93,85.55,323.75,UPI,2023-03-09,0,2.21170749852046,1.9507451193374457,5.783055655550709,2.8864752876170416,9.249324299644812,86.0,19.122858830478442,45,Female,Delhi,63.0,7,4.85,11.0,11.318095238095237,2558,0.1111111111111111,,,,,,,
T00140,R0101,Zone_2,9.55,63.77,164.23,Credit Card,2024-07-18,0,0.3464562184083063,0.2926551298745962,5.1073384426629,2.3561258599220753,7.985612061701971,64.0,17.196858638743453,37,Female,Delhi,228.0,29,3.03,9.058,2.9445614035087715,2146,0.12719298245614036,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T00141,R0112,Zone_4,13.85,137.6,135.59,Cash,2023-08-24,0,0.011571585369113405,1.2587509231930585,4.9169837380148005,2.6979998652487085,11.730302638892145,138.0,9.789891696750903,41,Female,Delhi,311.0,11,3.24,8.953,3.6986173633440513,2134,0.03536977491961415,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T00142,R0277,Zone_8,5.25,37.61,93.01,Cash,2023-02-11,0,-0.48631206249432374,-0.6734406634438665,4.543401159590459,1.8325814637483102,6.132699242584786,38.0,17.716190476190476,42,Female,Jaipur,433.0,16,3.06,9.658888888888889,3.2397228637413393,2064,0.03695150115473441,,,,,,,
T00143,R0278,Zone_1,6.01,35.02,140.33,Cash,2024-01-21,1,0.06699592756903583,-0.502688848810836,4.9510975813800595,1.9473377010464987,5.917769850205397,35.0,23.349417637271216,20,Female,Mumbai,382.0,58,4.27,10.838888888888889,5.546492146596859,1841,0.1518324607329843,Zone_1,4921.0,2.43,30.9,Residential,High,2.0
T00144,R0227,Zone_2,8.55,47.24,140.57,Credit Card,2023-05-11,0,0.0698022233766266,0.06798168956797701,4.952794294406406,2.256541154492639,6.8731361109758335,47.0,16.440935672514616,25,Other,Pune,320.0,23,4.12,5.664,1.58815625,2259,0.071875,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T00145,R0182,Zone_6,13.57,111.94,176.46,UPI,2023-09-26,0,0.4894603756034647,1.1958423599072052,5.178745231407191,2.6789646202071133,10.580170130957253,112.0,13.003684598378777,43,Male,Jaipur,8.0,0,4.4,9.906,104.47625,2178,0.0,,,,,,,
T00146,R0288,Zone_2,8.71,64.91,143.0,Wallet,2024-07-17,0,0.0982159684284856,0.1039294400170361,4.969813299576001,2.2731562823032334,8.056674251823763,65.0,16.41791044776119,42,Male,Ahmedabad,43.0,5,4.56,6.51,18.50232558139535,1844,0.11627906976744186,Zone_2,6371.0,0.91,58.4,Residential,Low,0.0
T00147,R0043,Zone_6,1.72,11.0,28.33,Wallet,2023-08-04,0,-1.2426087826400993,-1.4665379077262324,3.3786108829893595,1.000631880307906,3.3166247903554,11.0,16.47093023255814,28,Male,Ahmedabad,85.0,16,4.68,7.462222222222222,10.147058823529411,1742,0.18823529411764706,,,,,,,
T00148,R0162,Zone_3,9.31,67.23,101.61,Credit Card,2023-06-10,0,-0.38575312938897954,0.23873350420100756,4.630935393874117,2.333114298028869,8.19939022122987,67.0,10.9140708915145,30,Male,Hyderabad,394.0,38,4.28,8.855,2.3779187817258887,1130,0.09644670050761421,Zone_3,12971.0,2.11,38.0,Business,High,2.0
T00149,R0232,Zone_4,16.15,114.77,160.8,Credit Card,2023-09-24,0,0.30634957415815184,1.7754998358982825,5.086361004624392,2.8419981736119486,10.713076122197583,115.0,9.956656346749227,38,Male,Jaipur,172.0,15,3.94,7.169230769230769,8.667674418604651,1379,0.0872093023255814,Zone_4,4038.0,2.46,48.2,Business,High,2.0
T00150,R0240,Zone_9,8.33,48.26,75.22,Wallet,2023-06-12,0,-0.694328739232007,0.018553532700520636,4.333623895445714,2.2332350148592526,6.9469417731833625,48.0,9.03001200480192,30,Male,Delhi,174.0,2,4.07,11.515,7.0199425287356325,2313,0.011494252873563218,,,,,,,
T00151,R0260,Zone_6,8.65,81.15,195.04,Wallet,2023-05-30,0,0.7067144427078014,0.09044903359863884,5.278318720041347,2.2669579153508947,9.008329478876759,81.0,22.547976878612715,55,Other,Mumbai,63.0,3,4.24,6.298333333333333,10.94063492063492,2619,0.047619047619047616,,,,,,,
T00152,R0238,Zone_7,1.69,9.88,31.89,UPI,2023-01-25,0,-1.200982061494166,-1.473278110935431,3.4931686602009657,0.9895411936137477,3.1432467291003423,10.0,18.869822485207102,30,Other,Pune,362.0,56,4.91,6.454999999999999,1.6299171270718231,2705,0.15469613259668508,,,,,,,
T00153,R0252,Zone_10,0.99,7.74,20.96,UPI,2023-02-06,0,-1.3287854497315394,-1.6305495191500643,3.08922261664133,0.688134638736401,2.7820855486487113,8.0,21.171717171717173,38,Other,Ahmedabad,392.0,47,4.83,6.275625,4.290943877551021,2185,0.11989795918367346,,,,,,,
T00154,R0096,Zone_8,4.8100000000000005,27.53,43.26,UPI,2023-05-01,0,-1.0680337976095424,-0.7722969771787789,3.7900813346229034,1.75958057086382,5.246903848937962,28.0,8.993762993762992,40,Female,Kolkata,121.0,3,4.46,5.482,2.933471074380165,2455,0.024793388429752067,,,,,,,
